Movie Name,Genre,Ratings,Voting Counts,Duration
A legpompásabb emberi elme - Neumann János élete,Documentary,7.7,20,94
A modo mio - Patty Pravo,"Documentary, Biography",6.7,0,94
A nuestros amigos,"Documentary, Drama, Biography",8,8,90
A run gaan,Drama,7.6,14,94
A través de la tierra,Documentary,6.7,0,94
A yard of jackals,"Drama, Horror, Thriller",7.5,31,94
A Última Banda de Rock,"Documentary, Music",6.7,0,94
A-Side: Suburban,"Sci-Fi, Drama, Crime",6.7,0,94
A.P. Giannini - Bank to the future,Documentary,7.4,10,94
A.R.C.A,"Sci-Fi, Horror",6.7,0,52
A.R.M,"Action, Fantasy, Comedy, Adventure, Drama",7.1,8500,150
A/way,Drama,9.2,19,94
ABBA: Against the Odds,"Documentary, History, Music",7.4,396,94
ABC Life: The Movie,Adventure,6.7,0,60
ADA: My Mother the Architect,Documentary,5.3,18,94
AI Evolution,Documentary,4.3,39,94
AI: Artificial Influence,Documentary,6.7,0,94
AJ Goes to the Dog Park,Comedy,6.7,0,79
AK47,"Crime, Thriller, Action",7.2,13,146
ALCOL,Drama,6.6,9,94
AN,Sci-Fi,7.1,10,94
ANiMA,Horror,6.7,0,88
ARCA Historia de un Sueño,Documentary,6.7,0,94
ARD NDR William Vom Kronprinzen zum König 2024,Documentary,6.7,0,94
ARI,Sci-Fi,6.7,0,94
ARI - Una historia de amor y vida,Documentary,6.7,0,94
ARTIFICIAL: Media Production in an Age of AI,Documentary,6.7,0,94
Aa Okkati Adakku,Drama,5.4,288,94
Aabha,Drama,9.6,84,94
Aai Majhi Shree Saptashrungi,Drama,7.9,10,94
Aaichya Gavat Marathit Bol,Comedy,7.1,59,116
Aaj Ke Belagam Naujawan,Action,6.7,0,94
Aajoor,Drama,6.7,0,94
Aakhaa,Drama,6.7,0,94
Aakhir Palaayan Kab Tak..?,Drama,6.2,608,94
Aalan,Fantasy,6.3,1100,137
Aalor Disha,Drama,6.7,0,94
Aamar Labangalata,Drama,6.7,0,94
Aamhi Jarange,Drama,6.7,1100,94
Aanandhapuram Diaries,Family,7.1,2500,115
Aanganwadi,Drama,9.8,20,94
Aaragan,Drama,7.5,1100,94
Aaram Aravinda Swamy,"Romance, Comedy",9.3,326,132
Aarambham,Thriller,6.7,476,134
Aarata,Drama,5.5,2400,94
Aardhika Saayam Kavalenu,Drama,6.7,0,94
Aaro,Crime,4.4,12,94
Aaryamala,Drama,6.7,0,94
Aatmanirbhar Bharat,Thriller,6.7,0,94
Aavesham,"Comedy, Action",7.8,27000,155
Aayushmati Geeta Matric Pass,Drama,7.5,656,94
Ab Hoga Insaaf,Crime,6.7,0,94
Abaasylaakh House,Comedy,6.7,0,94
Ababooned,"Drama, Comedy",6.5,122,94
Abaddon's Pit,"Sci-Fi, Drama, Thriller",5.7,35,94
Abaixo das Árvores,Fantasy,6.7,0,70
Abakwa,Thriller,6.7,0,100
Abandoned,Animation,6.7,0,54
Abandoned at Birth 2,Drama,6.7,0,94
Abar Amra Eksathe,Family,6.7,0,50
Abar Arownne Din Ratri,Adventure,7.8,7,111
Abar Asibo Firey,Drama,6.7,0,94
Abba: 50 Years Since Eurovision,Documentary,6.7,91,94
Abbabba,Comedy,8.5,151,147
Abbie Ward. A Bump in the Road,Documentary,6.7,0,94
Abdo and Saneya,Drama,8.7,10,94
Abducted Off the Street: The Carlesha Gaither Story,Thriller,6.9,175,90
Abducted humans on alien planets,Documentary,6.7,0,94
Abduction Chronicles,"Horror, Thriller, Crime",8.6,35,94
Abduction: The Harvesting,"Sci-Fi, Horror",4.9,10,94
Abel,Drama,8.6,8,94
Abel Azcona: el artista detonante,Documentary,8.6,7,94
Abendland,Comedy,6.1,13,94
"Abenzaidún y Wallada, amor eterno",Animation,6.7,0,67
Aberdeen,Drama,7,55,94
Aberracja,"Sci-Fi, Drama",6.7,0,94
Abhi,"Drama, Romance, Thriller",7.9,42,94
Abhimannyu,Drama,6.7,0,94
Abhirami,"Drama, Thriller, Comedy",6.7,0,107
Abiding Nowhere,Documentary,6.6,104,94
Abigail,"Horror, Thriller",6.6,94000,109
Abigail's Memoir,Drama,6.7,0,94
Abner,Drama,6.7,0,94
Abnormal: Buas,"Crime, Horror, Thriller, Action",5.5,26,90
Abo Zaabal 89,Documentary,8.3,16,94
Abomination,Drama,6.7,0,94
About Family,Comedy,7.9,97,106
About a Hero,Mystery,6.5,31,94
Above Suspicion,Drama,6.7,0,94
Above the Dust,Drama,7.3,51,94
Above the Knee,Thriller,6.2,55,90
Above the Trees,"Drama, Crime",8.2,11,94
Abracadaver,Comedy,6.5,98,114
Abraham Ozler,"Mystery, Drama, Thriller, Crime",6.5,4100,94
Abrogation,Drama,6.7,0,94
Absolution,"Action, Mystery, Crime, Drama, Thriller",5.2,7300,112
Abudeka Is Back,"Adventure, Crime, Drama, Action",5.3,24,120
Aburo,Drama,6.7,0,94
Abá e Sua Banda,Animation,8,6,84
Accattaroma,Drama,6.7,0,94
Acceleration Horology,"Mystery, Drama, Sci-Fi",6.7,0,94
Accept Me,Documentary,6.7,0,94
Accident or Conspiracy: Godhra,"Drama, History, Crime",7.4,776,94
Accident. Nineteen days of survival.,Documentary,6.7,0,94
Accroché,Drama,6.7,0,94
Ace's Wilde III,Action,6.7,0,94
Achilles Curse and the Curse of Treasure,"Fantasy, Comedy, Action",7.4,24,125
Achim Benning - Homo Politicus,Documentary,6.7,0,94
Aci Kahve,Drama,5.8,11,94
Acid Burma,Documentary,6.7,0,94
Acordo com Lampião? Só na Boca do Fuzil!,Documentary,8.4,14,94
Acre Wall Jumpers,Documentary,6.7,0,94
Across America,"Documentary, Adventure",6.7,0,48
Across Dark Matter,Documentary,6.7,0,94
Across the Sea,"Drama, Romance",6.4,64,94
Across the Tracks: A. Las Vegas Westside Story,Documentary,6.7,0,94
Acting,Documentary,6.7,0,94
Acting Shakespeare Inside America's Wilderness,Drama,6.7,0,94
Action of Intelligenagency,Action,6.7,52,94
Acuerdate de mí,Romance,6.7,0,94
Ad Absurdum,Thriller,6.7,0,87
Ada Nnaya,Comedy,6.7,0,94
Adabana,"Sci-Fi, Drama",6.7,0,94
Adam Bol,"Comedy, Action",6.7,0,94
Adam Cayton-Holland: Wallpaper,Comedy,7.1,16,49
Adam Ray: Bigfoot & Cigarettes,Comedy,7.2,8,94
Adam Sandler: From Stand Up to Grown Up,Documentary,8.2,10,94
Adam and Alma,Drama,6.7,0,94
Adam i Eva,"Sci-Fi, Comedy, Romance, Adventure, Drama",5.1,91,95
Adam the First,Drama,6,560,94
Adanna,Drama,6.7,0,94
Addictus,Drama,6.7,0,94
Addition,Romance,8.2,28,91
Addy Daddy,"Sci-Fi, Drama, Romance",8,24,94
Adele Red,Drama,6.7,0,94
Adespota oneira,Drama,9.3,17,94
Adesso vinco io,Biography,7.2,35,90
Adharma Kadhaigal,Drama,6.6,1100,94
Adim (Primitive),Drama,6.7,0,94
Adios Amigo,"Drama, Comedy",5.9,1400,156
Adipocere,Horror,6.7,0,94
Adiós Madrid,Drama,7.7,23,94
Adiós al amigo,Western,7.3,7,118
Adjunct,Drama,8.1,16,94
Admissions Granted,Documentary,7.3,27,94
Admonition,Thriller,6.7,0,94
Adopt me All hallows Eve II,"Mystery, Horror, Fantasy",6.7,0,94
Adopted,"Drama, Thriller",4,207,94
Adresi Olmayan Ev,Sci-Fi,6.2,26,94
Adrian,"Adventure, Romance, Drama, Horror",6.7,0,94
Adriana Varejão: Entre Carnes e Mares,Documentary,6.7,0,94
Adrianne & the Castle,Documentary,7.6,28,94
Adrienne Iapalucci: The Dark Queen,"Documentary, Comedy",6.5,301,52
Adrishya Awaaz,Thriller,8.8,7,80
Adult Best Friends,Comedy,7.5,58,90
Adulto,Drama,5.6,10,94
Advent,"Horror, Mystery, Fantasy, Comedy, Romance, Adventure, Drama",7.5,6,119
Adventures of Mickey Sherlock Mouse & Winnie the Pooh,Animation,4.6,8,94
Ady Steg,Documentary,6.7,0,94
Adze the African Vampire,Horror,3.4,57,81
Ae Watan Mere Watan,"History, Drama, Biography",4.7,1400,133
Aespa World Tour in Cinemas,"Documentary, Music",8.2,95,94
Afacanlar Kampta,Comedy,4.5,37,84
Affiliated,Documentary,6.7,0,94
Afghan Girl's Journey to Identity,Documentary,6.7,0,94
Aflatoon,Comedy,7.8,1000,134
Afraid,"Mystery, Horror, Thriller, Sci-Fi",5.2,13000,84
Africa Star,Drama,8,23,94
Africa: The Battle for the Ballot Box,Documentary,6.7,0,94
African American Psycho: The Hip Hop Freak,Thriller,5.8,14,94
African Giants,"Drama, Comedy",7.3,42,94
"Afrobeats, phénomène mondial",Documentary,6.7,0,94
Afrolatinas: 30 anos em movimentos,Documentary,6.7,0,94
After All,Drama,7.3,23,94
After Link,"Sci-Fi, Drama, Horror",7.4,19,94
After Party,Drama,6.3,28,94
After School,Drama,6.7,0,94
After the First Five Nights,Horror,6.7,0,37
After the Long Rains,Drama,6.6,28,94
After the Rain: Putin's Stolen Children Come Home,Documentary,8.7,11,94
After the Snowmelt,Documentary,6.4,39,94
After the Thunderstorm,Sci-Fi,6.7,0,94
After the Tide,Documentary,6.7,0,94
Aftergames,Thriller,7.9,17,81
Afterlife,Documentary,6.7,0,94
Aftermath,"Action, Sci-Fi, Mystery, Drama, Thriller",5.1,3300,97
Afternoon Worship,Documentary,6.7,0,94
Afternoons of Solitude,Documentary,7.2,241,94
Afterwar,Drama,6.6,43,94
Aftografo: Evangelos N. Roussos,Biography,6.7,0,94
Ag Lorg Hy-Brasil,Documentary,6.7,0,94
Against All Odds: Virus Detectives Battling Covid-19,Documentary,6.7,0,94
Against the Wind,Documentary,6.7,0,94
Agak Laen,Comedy,7.6,2800,119
Agapouse ta louloudia perissotero,"Sci-Fi, Horror, Thriller",5.3,176,86
Agar Magar Kintu Lekin Parantu,Family,6.7,0,110
Agar Tum Na Hote,Drama,6.7,0,94
Agastya - Chapter 1,"Mystery, Thriller, Action",6.9,572,168
"Agathe, Solange et moi","Documentary, Drama",5.8,27,94
Agathokakological,Thriller,5,140,114
Agemo,Drama,6.7,0,94
Agent 86,Action,6.7,6,87
Agent Jayne,"Thriller, Crime",7.3,258,94
Agent Narasimha-117,"Drama, Action",6.7,0,144
Agent Recon,"Sci-Fi, Action",2.4,654,85
Agent of Happiness,Documentary,7.2,1100,94
Agents,Action,3.9,853,82
Agents for Citizen-driven Transformation (ACT),Documentary,6.7,0,94
Aging Out,Comedy,6.7,0,94
"Agnes, Beauty is a Painted Hell","Drama, Horror, Thriller",6.7,0,94
Agni,"Drama, Action",7.3,15000,122
Agniya,Drama,6.5,20,94
Ago,Biography,6.7,0,80
Agontuk,Crime,5.5,18,94
Agontuk 2024,Drama,6.7,0,94
Agony of Trust,Drama,6.7,0,94
Agora,Drama,5.7,21,94
Agoraphobia,Drama,6.7,0,94
Agrico's,Family,8.4,1000,94
Agrinai,"Sci-Fi, Horror, Thriller",7.9,66,93
Ah Cheung: Wings of Hope,Documentary,6.7,0,94
Ah My Goddess: Bad Goddess One Wish,Animation,6.7,0,53
Ahalya,Thriller,6.4,6,132
Aham Reboot,Thriller,6.2,1200,91
Ahanna,Drama,6.7,0,94
Ahare Jibon,Drama,2.2,9,94
Ahbar,Horror,3,14,80
Ahir Shah: Ends,"Documentary, Comedy",6.2,70,61
Ahl Al Kahf,"Adventure, History, Romance",5.2,234,120
Ahmad,Drama,4.1,20,94
Ahmiyat,Drama,6.7,0,94
Aho Vikramaarka,Action,7.4,53,136
Ahoé: Les fantômes du passé,Drama,6.7,0,94
Ahrub,Crime,6.7,0,94
Ai em leobeu,Romance,6.7,0,81
Ai ni ranbou,Drama,6,51,94
Ai no nukumori,Drama,7.3,11,94
Ai zuo dai,"Drama, Romance",6.2,35,94
Aichaku,Drama,9.4,21,94
Aida,Musical,6.7,0,165
Aida Returns,Documentary,6.7,0,94
Aiden,"Sci-Fi, Horror, Thriller",2.6,116,74
Aile Çikmazi,Comedy,3.1,143,105
Aiming High: A Race Against the Limits,Documentary,7.3,8,94
Aimitagai,Drama,6.9,44,94
Ain't Got Time to Die,Documentary,6.7,0,94
Ain't No Back to a Merry-Go-Round,Documentary,8.5,9,94
Ain't Two Men the Same,Crime,6.7,0,94
Ainda Não é Amanhã,Drama,6.7,0,94
Ainda Somos os Mesmos,"Drama, History",5.8,43,94
Ainda é 7 de Outubro,Documentary,6.7,0,94
Ainsi soient-ils,Documentary,6.7,0,94
Ainu Puri,Documentary,7.3,7,94
Air Blue Silk,Drama,6.7,0,94
Air Force One Down,"Thriller, Action",4.4,2800,84
Air Fryer Slaughter,"Horror, Comedy",7,350,90
Air War,"Drama, War",6.5,111,94
"Aire, Just Breathe","Sci-Fi, Romance, Thriller",4.7,184,98
Aires Marines Protégées Une imposture française,Documentary,6.7,0,94
Aitana Bonmatí,Documentary,6.3,9,94
Aitana Needs a Gun,"Drama, Comedy",6.7,0,85
Aitokunrin,Romance,6.7,0,94
Això no va de futbol,Documentary,6.7,0,94
Aiye Nika,Drama,6.7,0,94
Aiyefele,"Drama, History",6.7,0,94
Ajaan,Thriller,9.8,7,94
Ajab Gajab Dhamal,Comedy,5.2,43,141
Ajab Raat Ni Gajab Vaat,Drama,8.7,99,94
Ajaga: The Yoke,Drama,6.7,0,94
Ajamu,Drama,6.7,0,94
Ajay Gadu,Action,7.3,1000,108
Ajiniyaz,"History, Biography",6.7,0,94
Ajogyo,Drama,7.5,107,94
Ajosepo,"Drama, Romance, Comedy",8.6,51,134
Ajuste de Pérdidas,Documentary,6.7,0,94
Akash Vani,"Drama, Romance",6.7,0,94
Akh,Horror,6.1,100,137
Akhiri Arji,Romance,6.7,0,94
"Akiko, der fliegende Affe",Family,8.4,10,70
Akildan Kalbe,Drama,6.7,25,94
Akkada Varu Ikkada Unnaru,Horror,9.1,1000,103
Akkaran,Thriller,4.7,24,107
Akkord,Documentary,6.7,0,94
Akrikalyanam,Comedy,6.7,0,94
"Aku Jati, Aku Asperger","Drama, Romance, Comedy",8.6,16,88
Al Awda,Documentary,6.7,0,94
Al Cim (Catalan towers),Documentary,6.7,0,94
Al Eid Eiden,"Family, Comedy",6.1,11,110
Al Fayed: Predator at Harrods,Documentary,5.4,92,94
Al Kafi,"Documentary, History",6.7,0,94
Al Leib Maa Al Eyal,Comedy,5.6,12,127
Al Primo & His Eyewitness News Revolution,Documentary,6.7,0,94
Al margen,Documentary,6.3,39,94
Al medio de la nada,"Drama, Comedy",6.7,0,144
Al nahar howa al layl,Documentary,6.7,0,94
Al otro barrio,Comedy,5.3,60,108
Al son de Beno,Documentary,6.7,0,94
Alaap,"Romance, Comedy",6.3,112,145
Alaav,Drama,6.7,0,94
Aladiner Prodeepe Jevabe Doittyo Elo,"Mystery, Drama",9.3,7,94
Alagata,Drama,6.7,0,94
Alaigal,Drama,6.7,0,94
Alaikyaa,Horror,6.7,0,94
Alakada: Bad and Boujee,Comedy,8.8,9,94
Alakshye Ritwik,Drama,6.7,0,94
Alanaati Ramachandrudu,Drama,8.4,2400,94
Alangu,Action,8.3,1100,131
Alarme Silencioso,"Documentary, Drama",6.7,0,94
Alaye,"Romance, Comedy",6.7,0,92
Albany Road,"Drama, Romance",7.7,107,94
Alberta Number One,"Documentary, Drama",6.7,0,94
Album de Familia,Documentary,6.7,0,94
Alcala Norte at Bilbao BBK Live 2024,Music,6.7,0,94
Alchemist,Family,6.7,0,94
Alchemy Pathway to Profound Powers,Documentary,6.7,0,94
Alchemy of Solitude,"Crime, Drama, Thriller, Action",6.7,0,94
Aldo Baldin - Uma Vida pela Música,Documentary,6.7,0,94
Alegria do Amor,Drama,8.5,7,94
Alem Jamai,Drama,6.7,0,94
Alem-i Cin 5: Azap,Horror,4.3,8,76
Alemari E Baduku,"Drama, Thriller",9.6,12,94
Alerte à l'ouragan,Drama,6.7,0,94
Alex and Mia's Awesome Movie!!,"Animation, Adventure, Thriller, Comedy",6.7,0,75
Alexander: The Great Pharaoh,Documentary,6.7,0,94
Alexandra,Drama,6.7,0,94
Alexis Arguello,Documentary,6.7,0,94
Alfred and His Mischiefs,"Family, Comedy",6.7,0,99
Algiers,"Mystery, Thriller",7.9,44,94
Ali's Dream Castle,Animation,6.7,0,94
Alias,Documentary,6.7,0,94
Alibaba Aani Chalishitale Chor,Comedy,5.8,142,125
"Alice Guy, première femme réalisatrice",Comedy,6.7,0,47
Alice in Cyberworld,Sci-Fi,6.7,0,94
Alice: On & Off,Documentary,7.8,107,94
Alien AI: Abducted,Sci-Fi,3.3,72,94
Alien Abduction: The Twelve,Documentary,8.1,45,94
Alien Attack at Groom Lake,Sci-Fi,6.7,0,94
Alien Attack: Area 51,Comedy,6.7,0,90
Alien Country,"Sci-Fi, Horror, Comedy, Action",4.4,346,96
Alien Desert Legend,Documentary,6.7,0,94
Alien Encounters: The Impending Invasion,Documentary,6.7,0,94
Alien Experiencers,Documentary,6.6,12,94
Alien Humans on Mars,Documentary,6.7,0,94
Alien Hunt,Sci-Fi,3.1,132,94
Alien Legacy: Terror on Luxor Ridge,Horror,6.1,20,127
Alien Love,Sci-Fi,5.4,52,94
Alien Love: Deleted Scenes,Sci-Fi,8.6,10,94
Alien Mummies,Documentary,6.7,0,94
Alien Origin,Sci-Fi,6.7,0,94
Alien Planets,Documentary,6.7,0,94
Alien Weaponry: Kua Tupu Te Ara,"Documentary, Music",6.7,0,94
Alien Weekend,Sci-Fi,6.2,89,94
Alien: Romulus,"Sci-Fi, Horror, Thriller",7.1,236000,119
Alien: Rubicon,"Sci-Fi, Thriller, Action",2.4,326,86
Alien: The Definitive History,Documentary,6.7,0,94
Alienoid: The Return to the Future,"Sci-Fi, Fantasy, Action",6.5,2500,122
Aliens Expanded,Documentary,8.2,510,94
Aliens Return,History,6.7,0,94
Aliens Uncovered: Buried Cities & Lost Tribes,Documentary,8.7,9,94
Aliens Uncovered: Close Encounters,Documentary,8.5,12,94
Aliens Uncovered: Declassified,Documentary,7.6,14,94
Aliens Uncovered: Marilyn Monroe Exposed,Documentary,8.2,12,94
Aliens Uncovered: Portal Encounters,Documentary,9.8,7,94
Aliens Uncovered: The Land of Legends,"Documentary, Mystery, History, Sci-Fi",8.9,9,94
Aliens Uncovered: The Thunder God,"Documentary, Mystery, History, Sci-Fi",8.5,8,94
Aliens Uncovered: UFOs Over Arizona,"Documentary, Mystery, Sci-Fi",8.4,16,94
Aliens on Earth: The True Story of Human's Origin,Documentary,6.7,0,94
Aliens: The Esoteric Encounters,Documentary,6.7,0,94
Alipato at muog,Documentary,6.7,0,94
Alison,Drama,7.4,6,94
Alive & Free,Family,6.7,0,91
Alive in Mo...,"Drama, Comedy",7.8,20,100
Alix,Drama,8.7,10,94
Aliya Basu Gayab Hai,Drama,5.6,2800,94
All About the Levkoviches,Drama,6.9,1000,94
All Access to Rossa 25 Shining Years,"Documentary, Biography, Music",8.7,64,91
All American,"Sport, Documentary",9.6,16,94
All Blinds,Documentary,6.7,0,94
All Eyes on Me,Drama,6.7,0,94
All God's Children,Documentary,6.7,0,94
All Hallows' Eve: Inferno,Horror,4.2,122,74
All I Ever Wanted,Documentary,6.7,0,94
All I've Got & Then Some,Drama,8.1,14,94
All Illusions Must Be Broken,Documentary,8.3,26,94
All In,"Fantasy, Comedy",5.5,82,103
All Love,Drama,6.7,0,94
"All Saints: The Journey of Orthodoxy in Bloomington, Indiana",Documentary,6.7,0,94
All Shall Be Well,Drama,7.2,793,94
All Suspects,"Mystery, Crime",3.6,17,94
All That Glitters,Crime,8,36,94
All That Remains,Horror,8.2,9,94
All That We Love,Drama,7.9,35,94
All Too Clear,Documentary,6.7,0,94
All We Carry/Lo Que Llevamos,Documentary,8.9,15,94
All We Ever Wanted,Drama,6.2,8,94
All We Imagine as Light,"Drama, Romance",7.1,8600,94
All We Wanted,"Horror, Thriller",3.6,69,103
All and Nothing,Documentary,6.7,0,94
All for One,Adventure,1.2,601,97
All for Your Love,Drama,6.7,0,94
All is Fine in '89,Drama,9,18,94
All of You,Drama,7.4,77,94
All of it Ends,Horror,6.7,0,94
All or Nothin',History,8,32,95
All the Eyes,Documentary,8.5,307,94
All the Long Nights,Drama,7.1,683,94
All the Lost Ones,"Sci-Fi, Drama, Thriller",3.8,225,94
All the Mountains Give,Documentary,8.9,28,94
All the President's Men,Documentary,6.9,64,94
All the Prophets in all the World,Documentary,6.7,0,94
All the Weekend's Drama,Drama,9.2,11,94
All the Wrong Ingredients,Comedy,5.2,69,87
All we shared. The Wendy and Kevin Holdener Story,Documentary,6.7,0,94
All's Fair in Love,"Romance, Comedy",6.3,16,115
All-In the Trilogy Team Jumbo-Visma,Documentary,8.2,51,94
Alla conquista del mondo,Animation,7.2,26,94
Allahr Vres,Romance,8.6,16,135
Allan - The Last Glassblower,Documentary,6.7,0,94
Allegedly - The Trial of Loski,Documentary,6.7,0,94
Allen Sunshine,Drama,5.4,173,94
Alles Fifty Fifty,Comedy,6.3,396,113
Alles Goed,Documentary,6.3,10,94
Alles aus Liebe,Drama,6.7,0,94
Alli Eid Dinner,Comedy,6.7,0,80
Alligator Blood,"Comedy, Action",5.3,971,94
Alma - Life Must Be Beautiful,Documentary,5.9,27,94
Alma En Pena,Thriller,6.7,0,45
Alma del desierto,Documentary,7.7,21,94
"Almanak, Vrouwen Om Van Te Houden",Drama,7.7,15,94
"Almaty, I Love You",Drama,6.7,0,94
Almost Paradise,"Drama, Comedy",6.5,528,120
Almost Popular,Comedy,8.7,8,94
Almost Sober Presented by Fattman Deezy,Comedy,9.4,22,60
Aloga,Comedy,8.8,10,94
Aloha Also Means Goodbye,"Drama, Comedy",6.7,0,94
Aloha Malandro,"Comedy, Crime",6.7,0,71
Alone,"Horror, Thriller",6.7,0,88
Alone Together,Documentary,6.7,0,94
Alone in the Night,"Horror, Thriller",4.4,6,94
Along Came Love,"Drama, Romance",6.7,0,94
Alpacalypse,"Horror, Comedy",5.5,25,77
Alpha.,Drama,6.8,220,94
Alphas,Documentary,7,16,94
Als Ik Mijn Ogen Sluit,Documentary,7.8,34,94
Altar Call,Documentary,6.7,0,94
Altar Ministries: Bibleway Churches UK,Documentary,6.7,0,94
Alter weißer Mann,Comedy,6.2,535,114
Alter-Ego Film Project,"Horror, Music, Romance, Drama, Thriller",6.7,0,94
Altered,"Adventure, Drama, Fantasy",6.7,0,94
Altered Reality,Thriller,6.2,63,99
Alterlove,Romance,6.7,0,90
Altitude FC: Rising Together,"Sport, Documentary",6.7,0,94
Altitudes,Documentary,6.7,0,94
Alucina (Fishgirl),Drama,6.7,0,94
Alumbramiento,Drama,6.5,65,94
Always Remember Your Name,Documentary,6.7,0,94
Alyad Palyad,Horror,6.9,1200,129
Alyah and the Cove,Biography,6.7,0,100
Alzheimer mezhdu baba i men,Biography,6.7,0,51
Além dos Silêncios,Documentary,6.7,0,94
Am Fear Liath,"Horror, Thriller",5.4,41,94
Am I Racist?,"Documentary, Comedy",6.7,16000,100
Amader Divorce,Comedy,6.7,0,45
Amadeu,Documentary,6.7,0,94
Amakki (Your Mother),Documentary,6.7,0,94
Amaltash,"Musical, Family, Music, Romance, Drama",8.1,144,94
Amalur,Documentary,6.7,0,94
Amandine,Documentary,6.7,0,94
Amanfi,Drama,6.7,0,94
Amanhã,Documentary,6.7,0,94
Amar,Documentary,8.8,10,94
Amar Prem Ki Prem Kahani,"Romance, Comedy",4.4,626,117
Amar Singh Chamkila,"Romance, Drama, Biography, Music",7.8,16000,145
Amaran,"Drama, Biography, War, Action",8.2,18000,167
Amazing Data,Fantasy,6.7,0,94
Amazon Bullseye,"Adventure, Comedy",5.3,173,113
Amazonia Azul,Documentary,6.7,0,94
"Amazonia, an encounter with the guardians of the rainforest",Documentary,6.7,0,94
"Amazonie, à la rencontre des gardiens et des gardiennes de la forêt",Documentary,6.7,0,94
Ambajipeta Marriage Band,Drama,6.6,750,94
Amber Alert,Thriller,6,5300,90
Ambiguous Indifference,Comedy,6.7,0,46
Ambition on Another Scale: Chronicling a Blockbuster Sequel,Documentary,6.7,0,94
Ambivalent,Drama,7.6,11,94
Ambrosia!,Comedy,6.7,0,96
Ame no naka no yokujô,"Horror, Action, Comedy, Drama, Thriller",6,65,132
Ameena,"Drama, Thriller, Action",6.3,17,107
Amelia,Drama,6.7,0,94
Amenaza Verde,Documentary,6.7,0,94
America Unfiltered: Portraits and Voices of a Nation,Documentary,6.7,0,94
America's Burning,Documentary,6.6,44,94
America's First Guru,Documentary,9.1,12,94
America's Hidden Coast: Mississippi,Documentary,6.7,0,94
America's Most Deadly Police Chases,Documentary,6.7,0,94
America's New Female Right,Documentary,6.3,56,94
America's Real Biggest Loser,Documentary,6.7,0,94
America's Woman,"Documentary, Drama, History",6.7,0,94
"America, Invaded","Drama, War",7.2,19,94
America: The Illusion of Hope,Documentary,6.7,0,94
American Agitators,Documentary,6.7,0,94
American Anxiety 2: Anti-Depressants: Fact Vs. Fiction,Documentary,6.7,0,94
"American Cats: The Good, the Bad, and the Cuddly",Documentary,7.4,24,94
American Delivery,Documentary,6.7,0,94
American Dirge,"Documentary, Mystery, Drama",6.7,0,94
American Dream: The 21 Savage Story,Music,6.7,0,94
American Expendables,Documentary,5.3,8,94
American Hemp Farmer,Documentary,6.7,0,94
American Highway,Documentary,6.5,51,94
American Japa,Comedy,6.7,0,94
American Jesuits: A History of Jesuitism in the United States,Documentary,6.7,0,94
American Kestrel,Documentary,6.7,0,94
American Mileage,Music,7.3,8,121
American Nobody,Drama,6.1,8,94
American Paradise,"Drama, Action",6.7,0,105
American Prom,Drama,5.2,14,94
American Spirit,"Drama, Romance",6.7,0,94
American Squatter,Documentary,6.7,0,94
American Star,"Mystery, Drama, Thriller",5.5,2400,94
American Terror Tales 3,Horror,6.7,0,94
American Tragedy 25,Documentary,7.3,12,94
American Trash,Drama,7.5,377,94
American Underdog,"Drama, Action",8.8,23,89
American Werewolf,Horror,3.1,94,67
Americans Smell Good,Documentary,6.7,0,94
Americans with No Address,Documentary,9.2,52,94
Amerikánka,Drama,6.7,76,94
Amiche mai,Comedy,7,10,90
